Main_Stat,Main_Growth,Main_Base,Main_Base_Rank,Main_True_Rank,Sub_Stat,Sub_Growth,Sub_Base,Sub_Base_Rank,Sub_True_Rank,Result_Stat,Result_Growth,Result_Base,Result_Base_Rank,Result_True_Rank,Main_Result,Sub_Result,Type,Main,Sub,Rarity
999,4,150,2,2,700,2,70,6,6,209,4,140,3,3,0,0,Up to You,Pixie,Pixie,17
999,4,150,2,2,700,2,70,6,6,208,4,150,2,2,1,0,Up to You,Tiger,Pixie,30
999,4,150,2,2,700,2,70,6,6,208,4,150,2,2,1,0,Up to You,Tiger,Pixie,30
999,4,150,2,2,700,2,70,6,6,151,2,70,6,6,0,1,Up to You,Arrowhead,Joker,8
999,4,150,2,2,999,1,60,6,6,208,3,130,2,2,0,0,Up to You,Tiger,Golem,19
999,4,150,2,2,999,1,60,6,6,178,3,100,5,5,0,0,Up to You,Pixie,Golem,17
999,4,150,2,2,999,1,60,6,6,241,4,150,2,2,1,0,Up to You,Tiger,Pixie,10
999,4,150,2,2,999,1,60,6,6,164,1,60,6,6,0,0,Up to You,Golem,Golem,5
999,4,150,2,2,999,1,60,6,6,201,3,110,3,3,0,0,Up to You,Pixie,Joker,8
999,4,150,2,2,999,2,80,6,6,184,2,80,6,6,0,1,Unsure,Jell,Monol,5
999,4,150,2,2,999,2,80,6,6,241,4,150,2,2,1,0,Unsure,Tiger,Pixie,9
999,4,150,2,2,999,2,80,6,6,198,3,120,3,3,0,0,Unsure,Tiger,Jell,18
999,4,150,2,2,999,2,80,6,6,241,4,150,2,2,1,0,Unsure,Tiger,Pixie,9
999,4,150,2,2,999,2,80,6,6,221,3,130,3,3,0,0,Unsure,Tiger,Monol,9
999,4,150,2,2,999,1,60,6,6,188,3,110,3,3,0,0,Up to You,Tiger,Worm,18
999,4,150,2,2,999,1,60,6,6,188,3,110,3,3,0,0,Up to You,Pixie,Worm,15
999,4,150,2,2,999,1,60,6,6,191,3,100,3,3,0,0,Up to You,Tiger,Suezo,9
999,4,150,2,2,999,1,60,6,6,184,2,80,6,6,0,0,Up to You,Worm,Pixie,5
999,4,150,2,2,999,1,60,6,6,201,3,110,3,3,0,0,Up to You,Pixie,Suezo,8
999,4,150,2,2,999,3,120,2,2,464,3,130,2,2,0,0,Good,Hopper,Tiger,19
999,4,150,2,2,999,3,120,2,2,474,4,150,2,3,1,0,Good,Tiger,Pixie,19
999,4,150,2,2,999,3,120,2,2,219,3,130,3,3,0,0,Good,Hopper,Pixie,10
999,4,150,2,2,999,3,120,2,2,492,3,120,2,2,0,1,Good,Hopper,Bajarl,10
999,4,150,2,2,999,3,120,2,2,459,4,150,2,3,1,0,Good,Tiger,Pixie,19
999,4,150,2,2,999,2,90,5,5,241,4,150,2,2,1,0,Up to You,Tiger,Pixie,14
999,4,150,2,2,999,2,90,5,5,198,3,120,3,3,0,0,Up to You,Pixie,Dragon,23
999,4,150,2,2,999,2,90,5,5,244,4,140,2,2,0,0,Up to You,Tiger,Tiger,6
999,4,150,2,2,999,2,90,5,5,181,2,90,5,6,0,1,Up to You,Dragon,Metalner,8
999,4,150,2,2,999,2,90,5,5,201,3,110,3,3,0,0,Up to You,Pixie,Metalner,12
999,4,150,2,2,999,3,100,5,5,227,4,150,2,3,1,0,Not Good,Tiger,Pixie,18
999,4,150,2,2,999,3,100,5,5,230,4,140,3,3,0,0,Not Good,Pixie,Pixie,9
999,4,150,2,2,999,3,100,5,5,147,2,70,6,6,0,0,Not Good,Golem,Tiger,15
999,4,150,2,2,999,3,100,5,5,227,4,150,2,3,1,0,Not Good,Tiger,Pixie,18
999,4,150,2,2,999,3,100,5,5,177,3,100,5,5,0,0,Not Good,Pixie,Golem,15
999,4,150,2,2,999,2,80,6,6,184,2,80,6,6,0,1,Up to You,Naga,Suezo,5
999,4,150,2,2,999,2,80,6,6,208,3,130,2,2,0,0,Up to You,Pixie,Naga,15
999,4,150,2,2,999,2,80,6,6,227,2,110,5,5,0,0,Up to You,Naga,Naga,3
999,4,150,2,2,999,2,80,6,6,244,4,140,2,2,0,0,Up to You,Tiger,Tiger,4
999,4,150,2,2,999,2,80,6,6,244,4,140,3,3,0,0,Up to You,Pixie,Pixie,5
999,3,120,2,2,700,2,90,6,6,160,2,90,6,6,0,1,Not Good,Durahan,Phoenix,20
999,3,120,2,2,700,2,90,6,6,152,1,70,6,6,0,0,Not Good,Durahan,Durahan,14
999,3,120,2,2,700,2,90,6,6,160,2,90,6,6,0,1,Not Good,Durahan,Phoenix,20
999,3,120,2,2,700,2,90,6,6,179,3,120,2,2,1,0,Not Good,Hopper,Bajarl,46
999,3,120,2,2,700,2,90,6,6,179,3,120,2,2,1,0,Not Good,Hopper,Bajarl,46
999,3,120,2,2,700,2,70,6,6,169,3,110,3,3,0,0,Not Good,Hopper,Joker,35
999,3,120,2,2,700,2,70,6,6,153,2,70,6,6,0,1,Not Good,Arrowhead,Joker,9
999,3,120,2,2,700,2,70,6,6,179,3,120,2,2,1,0,Not Good,Hopper,Bajarl,35
999,3,120,2,2,700,2,70,6,6,179,3,120,2,2,1,0,Not Good,Hopper,Bajarl,35
999,3,120,2,2,700,2,70,6,6,233,3,150,2,2,0,0,Not Good,Hopper,Hopper,14
999,3,120,2,2,999,1,60,6,6,140,1,60,6,6,0,1,Not Good,Golem,Joker,18
999,3,120,2,2,999,1,60,6,6,243,3,150,2,2,0,0,Not Good,Hopper,Hopper,9
999,3,120,2,2,999,1,60,6,6,153,1,60,6,6,0,0,Not Good,Golem,Golem,11
999,3,120,2,2,999,1,60,6,6,190,3,110,3,3,0,0,Not Good,Hopper,Joker,22
999,3,120,2,2,999,1,60,6,6,200,3,120,2,2,1,0,Not Good,Hopper,Bajarl,22
999,3,120,2,2,999,2,80,6,6,186,3,120,2,2,1,0,Up to You,Hopper,Bajarl,39
999,3,120,2,2,999,2,80,6,6,103,1,10,6,6,0,0,Up to You,Monol,Monol,11
999,3,120,2,2,999,2,80,6,6,229,3,150,2,2,0,0,Up to You,Hopper,Hopper,16
999,3,120,2,2,999,2,80,6,6,159,2,80,6,6,0,1,Up to You,Jell,Monol,21
999,3,120,2,2,999,2,80,6,6,159,2,80,6,6,0,1,Up to You,Jell,Monol,21
999,3,120,2,2,999,1,60,6,6,200,3,120,2,2,1,0,Up to You,Hopper,Bajarl,28
999,3,120,2,2,999,1,60,6,6,190,3,110,3,3,0,0,Up to You,Hopper,Suezo,28
999,3,120,2,2,999,1,60,6,6,140,1,60,6,6,0,1,Up to You,Worm,Suezo,15
999,3,120,2,2,999,1,60,6,6,140,1,60,6,6,0,1,Up to You,Worm,Suezo,15
999,3,120,2,2,999,1,60,6,6,153,1,60,6,6,0,0,Up to You,Worm,Worm,9
999,3,120,2,2,999,4,150,2,2,564,4,140,2,3,0,0,Good,Tiger,Tiger,5
999,3,120,2,2,999,4,150,2,2,469,3,120,2,2,1,0,Good,Hopper,Bajarl,17
999,3,120,2,2,999,4,150,2,2,208,3,130,3,3,0,0,Good,Hopper,Pixie,16
999,3,120,2,2,999,4,150,2,2,605,4,140,2,3,0,0,Good,Tiger,Tiger,5
999,3,120,2,2,999,4,150,2,2,244,4,140,3,3,0,0,Good,Pixie,Pixie,7
999,3,120,2,2,999,2,90,5,5,186,3,120,3,4,0,0,Up to You,Hopper,Dragon,33
999,3,120,2,2,999,2,90,5,5,183,2,90,6,6,0,0,Up to You,Dragon,Bajarl,10
999,3,120,2,2,999,2,90,5,5,183,2,90,5,6,0,1,Up to You,Dragon,Metalner,10
999,3,120,2,2,999,2,90,5,5,199,3,120,2,2,1,0,Up to You,Hopper,Bajarl,17
999,3,120,2,2,999,2,90,5,5,199,3,120,2,2,1,0,Up to You,Hopper,Bajarl,17
999,3,120,2,2,999,3,100,5,5,139,1,60,6,6,0,0,Not Good,Golem,Golem,18
999,3,120,2,2,999,3,100,5,5,149,2,70,6,6,0,0,Not Good,Golem,Bajarl,17
999,3,120,2,2,999,3,100,5,5,186,3,120,2,3,1,0,Not Good,Hopper,Bajarl,40
999,3,120,2,2,999,3,100,5,5,186,3,120,2,3,1,0,Not Good,Hopper,Bajarl,40
999,3,120,2,2,999,3,100,5,5,229,3,150,2,3,0,0,Not Good,Hopper,Hopper,17
999,3,120,2,2,999,2,80,6,6,183,2,90,6,5,0,0,Up to You,Suezo,Suezo,8
999,3,120,2,2,999,2,80,6,6,159,2,80,6,6,0,1,Up to You,Naga,Suezo,15
999,3,120,2,2,999,2,80,6,6,199,3,120,2,2,1,0,Up to You,Hopper,Bajarl,28
999,3,120,2,2,999,2,80,6,6,189,3,110,3,3,0,0,Up to You,Hopper,Suezo,28
999,3,120,2,2,999,2,80,6,6,189,3,110,3,3,0,0,Up to You,Hopper,Suezo,28
999,2,90,5,5,700,2,90,6,6,150,2,90,6,6,0,0,Unsure,Dragon,Durahan,39
999,2,90,5,5,700,2,90,6,6,162,2,90,5,6,1,0,Unsure,Dragon,Metalner,20
999,2,90,5,5,700,2,90,6,6,154,1,70,6,6,0,0,Unsure,Durahan,Dragon,14
999,2,90,5,5,700,2,90,6,6,162,2,90,5,6,1,0,Unsure,Dragon,Metalner,20
999,2,90,5,5,700,2,90,6,6,166,1,70,6,6,0,0,Unsure,Durahan,Metalner,7
999,2,90,5,5,700,2,70,6,6,163,2,90,5,6,1,0,Unsure,Dragon,Metalner,21
999,2,90,5,5,700,2,70,6,6,151,2,90,6,6,0,0,Unsure,Dragon,Arrowhead,42
999,2,90,5,5,700,2,70,6,6,163,2,90,6,6,0,0,Unsure,Dragon,Joker,21
999,2,90,5,5,700,2,70,6,6,163,2,90,5,6,1,0,Unsure,Dragon,Metalner,21
999,2,90,5,5,700,2,70,6,6,167,2,70,6,6,0,1,Unsure,Arrowhead,Joker,4
999,2,90,5,5,999,1,60,6,6,172,2,90,5,5,0,0,Unsure,Dragon,Golem,26
999,2,90,5,5,999,1,60,6,6,199,2,90,6,6,0,0,Unsure,Dragon,Dragon,5
999,2,90,5,5,999,1,60,6,6,142,1,60,6,6,0,0,Unsure,Golem,Dragon,19
999,2,90,5,5,999,1,60,6,6,185,2,90,5,6,1,0,Unsure,Dragon,Metalner,13
999,2,90,5,5,999,1,60,6,6,155,1,60,6,6,0,1,Unsure,Golem,Joker,9
999,2,90,5,5,999,2,80,6,6,158,2,90,5,6,1,0,Not Good,Dragon,Metalner,30
999,2,90,5,5,999,2,80,6,6,205,2,110,4,5,0,0,Not Good,Jell,Jell,9
999,2,90,5,5,999,2,80,6,6,171,2,90,6,6,0,0,Not Good,Dragon,Monol,29
999,2,90,5,5,999,2,80,6,6,158,2,90,5,6,1,0,Not Good,Dragon,Metalner,30
999,2,90,5,5,999,2,80,6,6,205,2,110,4,5,0,0,Not Good,Jell,Jell,9
999,2,90,5,5,999,1,60,6,6,158,2,90,5,6,1,0,Not Good,Dragon,Metalner,42
999,2,90,5,5,999,1,60,6,6,172,2,90,6,6,0,0,Not Good,Dragon,Dragon,17
999,2,90,5,5,999,1,60,6,6,158,2,90,5,6,1,0,Not Good,Dragon,Metalner,42
999,2,90,5,5,999,1,60,6,6,185,2,90,6,5,0,0,Not Good,Suezo,Suezo,11
999,2,90,5,5,999,1,60,6,6,155,1,60,6,6,0,0,Not Good,Worm,Worm,12
999,2,90,5,5,999,4,150,2,2,179,3,100,5,4,0,0,Up to You,Dragon,Pixie,15
999,2,90,5,5,999,4,150,2,2,169,2,90,5,6,1,0,Up to You,Dragon,Metalner,16
999,2,90,5,5,999,4,150,2,2,156,3,90,5,4,0,0,Up to You,Dragon,Tiger,30
999,2,90,5,5,999,4,150,2,2,246,4,140,2,2,0,0,Up to You,Tiger,Tiger,4
999,2,90,5,5,999,4,150,2,2,256,4,150,2,2,0,1,Up to You,Tiger,Pixie,7
999,2,90,5,5,999,3,120,2,2,170,2,90,6,6,0,0,Up to You,Dragon,Bajarl,22
999,2,90,5,5,999,3,120,2,2,183,2,90,6,6,0,0,Up to You,Dragon,Dragon,9
999,2,90,5,5,999,3,120,2,2,257,3,150,2,2,0,0,Up to You,Hopper,Hopper,7
999,2,90,5,5,999,3,120,2,2,193,2,100,3,4,0,0,Up to You,Hopper,Metalner,10
999,2,90,5,5,999,3,120,2,2,200,3,120,3,4,0,0,Up to You,Hopper,Dragon,20
999,2,90,5,5,999,3,100,5,5,154,1,60,6,6,0,0,Fine,Golem,Golem,10
999,2,90,5,5,999,3,100,5,5,141,1,60,6,6,0,0,Fine,Golem,Dragon,18
999,2,90,5,5,999,3,100,5,5,171,2,90,5,6,1,0,Fine,Dragon,Metalner,24
999,2,90,5,5,999,3,100,5,5,221,5,100,3,2,0,0,Fine,Ducken,Ducken,3
999,2,90,5,5,999,3,100,5,5,171,2,90,5,6,1,0,Fine,Dragon,Metalner,24
999,2,90,5,5,999,2,80,6,6,171,2,90,6,6,0,0,Unsure,Dragon,Dragon,17
999,2,90,5,5,999,2,80,6,6,161,2,80,6,6,0,1,Unsure,Naga,Suezo,18
999,2,90,5,5,999,2,80,6,6,158,2,90,5,6,1,0,Unsure,Dragon,Metalner,42
999,2,90,5,5,999,2,80,6,6,161,2,80,6,6,0,1,Unsure,Naga,Suezo,18
999,2,90,5,5,999,2,80,6,6,161,2,80,6,6,0,1,Unsure,Naga,Suezo,18
999,3,100,5,5,700,2,90,6,6,120,1,60,6,6,0,0,Up to You,Golem,Durahan,45
999,3,100,5,5,700,2,90,6,6,174,2,90,6,6,0,1,Up to You,Durahan,Phoenix,11
999,3,100,5,5,700,2,90,6,6,144,1,60,6,6,0,0,Up to You,Durahan,Golem,11
999,3,100,5,5,700,2,90,6,6,120,1,60,6,6,0,0,Up to You,Golem,Durahan,45
999,3,100,5,5,700,2,90,6,6,196,5,100,3,1,0,0,Up to You,Ducken,Ducken,6
999,3,100,5,5,700,2,70,6,6,196,5,100,3,1,0,0,Up to You,Ducken,Ducken,5
999,3,100,5,5,700,2,70,6,6,100,1,40,6,6,0,0,Up to You,Golem,Arrowhead,40
999,3,100,5,5,700,2,70,6,6,132,1,60,6,6,0,0,Up to You,Golem,Joker,21
999,3,100,5,5,700,2,70,6,6,156,2,60,5,5,0,0,Up to You,Arrowhead,Golem,6
999,3,100,5,5,700,2,70,6,6,136,2,40,5,6,0,0,Up to You,Arrowhead,Arrowhead,5
999,3,100,5,5,999,1,60,6,6,114,1,60,6,6,0,0,Up to You,Golem,Golem,60
999,3,100,5,5,999,1,60,6,6,141,1,60,6,6,0,1,Up to You,Golem,Joker,28
999,3,100,5,5,999,1,60,6,6,114,1,60,6,6,0,0,Up to You,Golem,Golem,60
999,3,100,5,5,999,1,60,6,6,114,1,60,6,6,0,0,Up to You,Golem,Golem,60
999,3,100,5,5,999,1,60,6,6,141,1,60,6,6,0,1,Up to You,Golem,Joker,28
999,3,100,5,5,999,2,80,6,6,117,1,50,6,6,0,0,Up to You,Golem,Jell,31
999,3,100,5,5,999,2,80,6,6,118,1,10,6,6,0,0,Up to You,Monol,Monol,6
999,3,100,5,5,999,2,80,6,6,218,2,110,4,5,0,0,Up to You,Jell,Jell,6
999,3,100,5,5,999,2,80,6,6,118,1,10,6,6,0,0,Up to You,Monol,Golem,5
999,3,100,5,5,999,2,80,6,6,174,2,80,6,6,0,1,Up to You,Jell,Monol,9
999,3,100,5,5,999,1,60,6,6,155,1,60,6,6,0,0,Up to You,Golem,Golem,10
999,3,100,5,5,999,1,60,6,6,208,5,100,3,1,0,0,Up to You,Ducken,Ducken,4
999,3,100,5,5,999,1,60,6,6,198,2,90,6,5,0,0,Up to You,Suezo,Suezo,5
999,3,100,5,5,999,1,60,6,6,88,1,20,6,6,0,0,Up to You,Golem,Worm,31
999,3,100,5,5,999,1,60,6,6,141,1,60,6,6,0,0,Up to You,Golem,Suezo,15
999,3,100,5,5,999,4,150,2,2,149,2,70,6,6,0,0,Not Good,Golem,Tiger,29
999,3,100,5,5,999,4,150,2,2,152,1,60,6,6,0,0,Not Good,Golem,Golem,10
999,3,100,5,5,999,4,150,2,2,245,4,140,2,3,0,0,Not Good,Tiger,Tiger,6
999,3,100,5,5,999,4,150,2,2,152,1,60,6,6,0,0,Not Good,Golem,Golem,10
999,3,100,5,5,999,4,150,2,2,149,2,70,6,6,0,0,Not Good,Golem,Pixie,15
999,3,100,5,5,999,3,120,2,2,136,2,70,6,6,0,0,Not Good,Golem,Bajarl,32
999,3,100,5,5,999,3,120,2,2,199,3,120,2,3,0,1,Not Good,Hopper,Bajarl,19
999,3,100,5,5,999,3,120,2,2,243,3,150,2,3,0,0,Not Good,Hopper,Hopper,13
999,3,100,5,5,999,3,120,2,2,139,1,60,6,6,0,0,Not Good,Golem,Golem,22
999,3,100,5,5,999,3,120,2,2,139,1,60,6,6,0,0,Not Good,Golem,Golem,22
999,3,100,5,5,999,2,90,5,5,285,2,90,5,5,0,0,Fine,Dragon,Golem,12
999,3,100,5,5,999,2,90,5,5,127,1,60,6,6,0,0,Fine,Golem,Dragon,33
999,3,100,5,5,999,2,90,5,5,111,1,30,6,6,0,0,Fine,Golem,Metalner,17
999,3,100,5,5,999,2,90,5,5,514,3,100,5,2,1,0,Fine,Ducken,Golem,3
999,3,100,5,5,999,2,90,5,5,279,2,90,5,5,0,0,Fine,Dragon,Golem,12
999,3,100,5,5,999,2,80,6,6,117,1,50,6,6,0,0,Unsure,Golem,Naga,31
999,3,100,5,5,999,2,80,6,6,141,1,60,6,6,0,0,Unsure,Golem,Suezo,15
999,3,100,5,5,999,2,80,6,6,184,2,90,6,6,0,0,Unsure,Naga,Golem,9
999,3,100,5,5,999,2,80,6,6,198,2,90,6,5,0,0,Unsure,Suezo,Suezo,5
999,3,100,5,5,999,2,80,6,6,117,1,50,6,6,0,0,Unsure,Golem,Naga,31
999,2,80,6,6,700,2,90,6,6,222,2,80,6,6,1,0,Not Good,Naga,Suezo,39
999,2,80,6,6,700,2,90,6,6,183,2,110,5,5,0,0,Not Good,Naga,Naga,17
999,2,80,6,6,700,2,90,6,6,226,2,80,6,6,1,0,Not Good,Naga,Suezo,39
999,2,80,6,6,700,2,90,6,6,163,2,90,6,5,0,0,Not Good,Suezo,Suezo,15
999,2,80,6,6,700,2,90,6,6,280,2,90,6,6,0,1,Not Good,Durahan,Phoenix,17
999,2,80,6,6,700,2,70,6,6,211,2,80,6,6,1,0,Not Good,Naga,Suezo,40
999,2,80,6,6,700,2,70,6,6,223,2,80,6,6,1,0,Not Good,Naga,Suezo,40
999,2,80,6,6,700,2,70,6,6,264,2,40,5,4,0,0,Not Good,Arrowhead,Arrowhead,8
999,2,80,6,6,700,2,70,6,6,265,2,70,6,6,0,1,Not Good,Arrowhead,Joker,10
999,2,80,6,6,700,2,70,6,6,183,2,110,5,5,0,0,Not Good,Naga,Naga,17
999,2,80,6,6,999,1,60,6,6,227,1,50,6,6,0,0,Not Good,Golem,Naga,19
999,2,80,6,6,999,1,60,6,6,305,1,60,6,6,0,1,Not Good,Golem,Joker,10
999,2,80,6,6,999,1,60,6,6,293,2,80,6,6,1,0,Not Good,Naga,Suezo,12
999,2,80,6,6,999,1,60,6,6,267,2,90,6,5,0,0,Not Good,Naga,Golem,22
999,2,80,6,6,999,1,60,6,6,255,1,50,6,6,0,0,Not Good,Golem,Naga,19
999,2,80,6,6,999,2,80,6,6,304,2,80,6,6,1,0,Not Good,Naga,Suezo,11
999,2,80,6,6,999,2,80,6,6,233,2,110,4,5,0,0,Not Good,Jell,Jell,3
999,2,80,6,6,999,2,80,6,6,324,2,80,6,6,1,0,Not Good,Naga,Suezo,11
999,2,80,6,6,999,2,80,6,6,182,2,100,5,5,0,0,Not Good,Naga,Jell,21
999,2,80,6,6,999,2,80,6,6,195,2,100,5,5,0,0,Not Good,Naga,Monol,11
999,2,80,6,6,999,1,60,6,6,329,2,80,6,6,1,0,Unsure,Naga,Suezo,21
999,2,80,6,6,999,1,60,6,6,357,1,60,6,6,0,1,Unsure,Worm,Suezo,10
999,2,80,6,6,999,1,60,6,6,172,2,90,5,5,0,0,Unsure,Naga,Worm,21
999,2,80,6,6,999,1,60,6,6,324,2,80,6,6,1,0,Unsure,Naga,Suezo,21
999,2,80,6,6,999,1,60,6,6,172,2,90,6,5,0,0,Unsure,Suezo,Suezo,16
999,2,80,6,6,999,4,150,2,2,223,3,130,2,2,0,0,Up to You,Tiger,Naga,10
999,2,80,6,6,999,4,150,2,2,213,3,120,3,3,0,0,Up to You,Naga,Pixie,10
999,2,80,6,6,999,4,150,2,2,207,3,100,3,3,0,0,Up to You,Tiger,Suezo,5
999,2,80,6,6,999,4,150,2,2,203,3,110,4,4,0,0,Up to You,Suezo,Tiger,10
999,2,80,6,6,999,4,150,2,2,217,2,110,5,5,0,0,Up to You,Naga,Naga,4
999,2,80,6,6,999,3,120,2,2,147,2,80,6,6,1,0,Up to You,Naga,Suezo,32
999,2,80,6,6,999,3,120,2,2,191,3,110,3,3,0,0,Up to You,Hopper,Suezo,16
999,2,80,6,6,999,3,120,2,2,201,3,120,2,2,0,1,Up to You,Hopper,Bajarl,16
999,2,80,6,6,999,3,120,2,2,147,2,80,6,6,1,0,Up to You,Naga,Suezo,32
999,2,80,6,6,999,3,120,2,2,184,2,90,6,5,0,0,Up to You,Suezo,Suezo,12
999,2,80,6,6,999,2,90,5,5,148,2,80,6,6,1,0,Unsure,Naga,Suezo,36
999,2,80,6,6,999,2,90,5,5,148,2,80,6,6,1,0,Unsure,Naga,Suezo,36
999,2,80,6,6,999,2,90,5,5,185,2,90,6,5,0,0,Unsure,Suezo,Suezo,14
999,2,80,6,6,999,2,90,5,5,172,2,90,5,6,0,1,Unsure,Dragon,Metalner,21
999,2,80,6,6,999,2,90,5,5,172,2,90,5,6,0,1,Unsure,Dragon,Metalner,21
999,2,80,6,6,999,3,100,5,5,155,1,60,6,6,0,0,Unsure,Golem,Golem,9
999,2,80,6,6,999,3,100,5,5,131,1,50,6,6,0,0,Unsure,Golem,Naga,16
999,2,80,6,6,999,3,100,5,5,198,2,90,6,5,0,0,Unsure,Suezo,Suezo,7
999,2,80,6,6,999,3,100,5,5,161,2,80,6,6,1,0,Unsure,Naga,Suezo,19
999,2,80,6,6,999,3,100,5,5,131,1,50,6,6,0,0,Unsure,Golem,Naga,16
279,2,30,6,6,601,2,100,4,4,139,2,100,4,6,0,0,Up to You,Plant,Zuum,7
279,2,30,6,6,601,2,100,4,4,69,1,40,6,6,0,0,Up to You,Monol,Plant,28
279,2,30,6,6,601,2,100,4,4,149,3,120,3,3,0,0,Up to You,Zuum,Plant,22
279,2,30,6,6,601,2,100,4,4,134,2,100,5,6,0,0,Up to You,Plant,Monol,14
279,2,30,6,6,601,2,100,4,4,64,2,30,6,6,1,0,Up to You,Monol,Zuum,9
279,2,30,6,6,987,3,100,5,2,71,2,30,6,6,1,0,Up to You,Monol,Zuum,21
279,2,30,6,6,987,3,100,5,2,124,2,90,5,6,0,0,Up to You,Zuum,Baku,30
279,2,30,6,6,987,3,100,5,2,58,1,10,6,6,0,0,Up to You,Monol,Monol,9
279,2,30,6,6,987,3,100,5,2,155,3,100,5,5,0,1,Up to You,Baku,Kato,7
279,2,30,6,6,987,3,100,5,2,115,1,60,5,5,0,0,Up to You,Baku,Baku,5
279,2,30,6,6,864,3,130,3,5,66,2,30,6,6,1,0,Up to You,Monol,Zuum,16
279,2,30,6,6,864,3,130,3,5,142,4,100,5,2,0,0,Up to You,Zuum,Kato,12
279,2,30,6,6,864,3,130,3,5,136,3,100,4,6,0,0,Up to You,Zuum,Dragon,23
279,2,30,6,6,864,3,130,3,5,126,2,90,6,6,0,0,Up to You,Dragon,Monol,18
279,2,30,6,6,864,3,130,3,5,138,2,90,6,6,0,0,Up to You,Dragon,Dragon,6
161,3,110,2,3,148,3,110,3,5,113,3,110,3,3,0,1,Unsure,Pixie,Joker,32
161,3,110,2,3,148,3,110,3,5,104,2,100,5,6,0,0,Unsure,Joker,Joker,7
161,3,110,2,3,148,3,110,3,5,113,3,110,2,3,1,0,Unsure,Cpandora,Cpandora,21
864,3,130,3,5,148,3,110,3,5,162,3,110,3,3,0,1,Fine,Pixie,Joker,9
864,3,130,3,5,148,3,110,3,5,142,2,90,6,6,0,0,Fine,Dragon,Joker,12
864,3,130,3,5,148,3,110,3,5,150,2,90,6,6,0,0,Fine,Dragon,Dragon,5
864,3,130,3,5,148,3,110,3,5,192,4,140,3,3,0,0,Fine,Pixie,Kato,9
864,3,130,3,5,148,3,110,3,5,325,2,100,5,5,0,0,Fine,Joker,Dragon,3
864,3,130,3,5,150,3,130,1,3,181,3,130,1,1,0,1,Not Good,Wracky,Metalner,9
864,3,130,3,5,150,3,130,1,3,134,2,90,5,6,0,0,Not Good,Dragon,Metalner,25
864,3,130,3,5,150,3,130,1,3,174,3,130,3,3,1,0,Not Good,Dragon,Kato,25
864,3,130,3,5,150,3,130,1,3,141,2,90,6,6,0,0,Not Good,Dragon,Dragon,10
864,3,130,3,5,150,3,130,1,3,154,3,110,2,2,0,0,Not Good,Wracky,Dragon,18
279,2,30,6,6,148,3,110,3,5,125,3,110,4,4,0,0,Up to You,Pixie,Monol,16
279,2,30,6,6,148,3,110,3,5,150,3,130,2,6,0,0,Up to You,Zuum,Joker,7
279,2,30,6,6,148,3,110,3,5,120,3,100,5,5,0,0,Up to You,Zuum,Zuum,5
279,2,30,6,6,148,3,110,3,5,65,2,50,6,6,0,0,Up to You,Monol,Pixie,20
279,2,30,6,6,148,3,110,3,5,128,3,110,3,3,0,1,Up to You,Pixie,Joker,8
279,2,30,6,6,148,3,110,3,5,30,1,10,6,6,0,0,Up to You,Monol,Monol,4
279,2,30,6,6,148,3,110,3,5,158,4,140,2,3,0,0,Up to You,Pixie,Zuum,8
987,3,100,5,2,148,3,110,3,5,124,1,70,6,6,0,0,Not Good,Baku,Joker,15
987,3,100,5,2,148,3,110,3,5,194,4,140,3,3,0,0,Not Good,Pixie,Kato,19
987,3,100,5,2,148,3,110,3,5,232,5,160,2,2,0,0,Not Good,Kato,Kato,5
987,3,100,5,2,148,3,110,3,5,123,1,60,5,5,0,0,Not Good,Baku,Baku,8
987,3,100,5,2,148,3,110,3,5,203,4,140,3,3,0,0,Not Good,Pixie,Pixie,11
672,4,140,2,2,524,2,80,6,5,147,3,110,3,3,0,0,Unsure,Pixie,Gali,33
672,4,140,2,2,524,2,80,6,5,185,4,140,2,2,1,0,Unsure,Pixie,Wracky,16
672,4,140,2,2,524,2,80,6,5,155,3,110,3,4,0,0,Unsure,Pixie,Plant,16
672,4,140,2,2,524,2,80,6,5,162,3,110,4,4,0,0,Unsure,Gali,Pixie,10
672,4,140,2,2,524,2,80,6,5,160,3,100,4,4,0,0,Unsure,Plant,Pixie,5
672,4,140,2,2,522,1,60,6,6,138,3,100,5,5,0,0,Up to You,Pixie,Golem,30
672,4,140,2,2,522,1,60,6,6,120,1,60,6,6,0,0,Up to You,Golem,Golem,5
672,4,140,2,2,522,1,60,6,6,113,1,60,6,6,0,1,Up to You,Golem,Zilla,8
672,4,140,2,2,522,1,60,6,6,115,2,70,6,6,0,0,Up to You,Golem,Pixie,16
672,4,140,2,2,522,1,60,6,6,185,4,140,2,2,1,0,Up to You,Pixie,Wracky,16
672,4,140,2,2,746,3,120,4,3,152,3,110,3,3,0,0,Up to You,Pixie,Jell,33
672,4,140,2,2,746,3,120,4,3,190,4,140,2,2,0,0,Up to You,Pixie,Hare,16
672,4,140,2,2,746,3,120,4,3,158,3,100,4,4,0,0,Up to You,Jell,Pixie,10
672,4,140,2,2,746,3,120,4,3,207,4,140,3,3,0,0,Up to You,Pixie,Pixie,6
672,4,140,2,2,701,2,140,1,2,224,4,160,1,1,0,0,Good,Wracky,Wracky,6
672,4,140,2,2,701,2,140,1,2,148,3,100,5,4,0,0,Good,Pixie,Durahan,28
