Main_Stat,Main_Growth,Main_Base,Main_Base_Rank,Main_True_Rank,Sub_Stat,Sub_Growth,Sub_Base,Sub_Base_Rank,Sub_True_Rank,Result_Stat,Result_Growth,Result_Base,Result_Base_Rank,Result_True_Rank,Main_Result,Sub_Result,Type,Main,Sub,Rarity
999,4,140,3,3,999,3,120,3,2,247,5,170,1,1,0,0,Up to You,Pixie,Pixie,17
999,4,140,3,3,999,3,120,3,2,204,4,140,3,3,1,0,Up to You,Tiger,Pixie,30
999,4,140,3,3,999,3,120,3,2,204,4,140,3,3,1,0,Up to You,Tiger,Pixie,30
999,4,140,3,3,999,3,120,3,2,210,3,120,3,3,0,1,Up to You,Arrowhead,Joker,8
999,4,140,3,3,999,4,140,2,2,216,4,140,1,1,0,0,Up to You,Tiger,Golem,19
999,4,140,3,3,999,4,140,2,2,226,4,150,1,1,0,0,Up to You,Pixie,Golem,17
999,4,140,3,3,999,4,140,2,2,229,4,140,3,3,1,0,Up to You,Tiger,Pixie,10
999,4,140,3,3,999,4,140,2,2,212,3,110,3,3,0,0,Up to You,Golem,Golem,5
999,4,140,3,3,999,4,140,2,2,259,5,170,1,1,0,0,Up to You,Pixie,Joker,8
999,4,140,3,3,999,4,130,2,2,233,4,130,2,3,0,1,Unsure,Jell,Monol,5
999,4,140,3,3,999,4,130,2,2,230,4,140,3,3,1,0,Unsure,Tiger,Pixie,9
999,4,140,3,3,999,4,130,2,2,227,4,150,2,2,0,0,Unsure,Tiger,Jell,18
999,4,140,3,3,999,4,130,2,2,230,4,140,3,3,1,0,Unsure,Tiger,Pixie,9
999,4,140,3,3,999,4,130,2,2,230,4,140,2,2,0,0,Unsure,Tiger,Monol,9
999,4,140,3,3,999,4,130,2,2,227,4,150,1,1,0,0,Up to You,Tiger,Worm,18
999,4,140,3,3,999,4,130,2,2,217,4,140,2,2,0,0,Up to You,Pixie,Worm,15
999,4,140,3,3,999,4,130,2,2,220,4,130,2,2,0,0,Up to You,Tiger,Suezo,9
999,4,140,3,3,999,4,130,2,2,243,4,140,1,1,0,0,Up to You,Worm,Pixie,5
999,4,140,3,3,999,4,130,2,2,260,5,170,1,1,0,0,Up to You,Pixie,Suezo,8
999,4,140,3,3,999,3,110,3,3,428,3,110,3,3,0,0,Good,Hopper,Tiger,19
999,4,140,3,3,999,3,110,3,3,483,4,140,3,2,1,0,Good,Tiger,Pixie,19
999,4,140,3,3,999,3,110,3,3,251,4,160,2,2,0,0,Good,Hopper,Pixie,10
999,4,140,3,3,999,3,110,3,3,492,3,110,3,3,0,1,Good,Hopper,Bajarl,10
999,4,140,3,3,999,3,110,3,3,483,4,140,3,2,1,0,Good,Tiger,Pixie,19
999,4,140,3,3,999,3,110,3,4,231,4,140,3,3,1,0,Up to You,Tiger,Pixie,14
999,4,140,3,3,999,3,110,3,4,268,5,190,1,1,0,0,Up to You,Pixie,Dragon,23
999,4,140,3,3,999,3,110,3,4,234,4,130,3,3,0,0,Up to You,Tiger,Tiger,6
999,4,140,3,3,999,3,110,3,4,201,3,110,3,4,0,1,Up to You,Dragon,Metalner,8
999,4,140,3,3,999,3,110,3,4,191,3,100,4,4,0,0,Up to You,Pixie,Metalner,12
999,4,140,3,3,999,3,120,3,3,336,4,140,3,1,1,0,Not Good,Tiger,Pixie,18
999,4,140,3,3,999,3,120,3,3,260,5,170,1,1,0,0,Not Good,Pixie,Pixie,9
999,4,140,3,3,999,3,120,3,3,187,3,110,4,4,0,0,Not Good,Golem,Tiger,15
999,4,140,3,3,999,3,120,3,3,316,4,140,3,2,1,0,Not Good,Tiger,Pixie,18
999,4,140,3,3,999,3,120,3,3,227,4,150,1,1,0,0,Not Good,Pixie,Golem,15
999,4,140,3,3,999,3,110,4,4,214,3,110,4,4,0,1,Up to You,Naga,Suezo,5
999,4,140,3,3,999,3,110,4,4,188,3,110,4,4,0,0,Up to You,Pixie,Naga,15
999,4,140,3,3,999,3,110,4,4,217,1,100,6,6,0,0,Up to You,Naga,Naga,3
999,4,140,3,3,999,3,110,4,4,234,4,130,3,3,0,0,Up to You,Tiger,Tiger,4
999,4,140,3,3,999,3,110,4,4,274,5,170,1,1,0,0,Up to You,Pixie,Pixie,5
999,3,110,3,3,999,4,130,2,2,209,4,130,2,2,0,1,Not Good,Durahan,Phoenix,20
999,3,110,3,3,999,4,130,2,2,172,3,80,5,5,0,0,Not Good,Durahan,Durahan,14
999,3,110,3,3,999,4,130,2,2,209,4,130,2,2,0,1,Not Good,Durahan,Phoenix,20
999,3,110,3,3,999,4,130,2,2,176,3,110,3,3,1,0,Not Good,Hopper,Bajarl,46
999,3,110,3,3,999,4,130,2,2,176,3,110,3,3,1,0,Not Good,Hopper,Bajarl,46
999,3,110,3,3,999,3,120,3,2,176,4,110,2,2,0,0,Not Good,Hopper,Joker,35
999,3,110,3,3,999,3,120,3,2,212,3,120,3,4,0,1,Not Good,Arrowhead,Joker,9
999,3,110,3,3,999,3,120,3,2,176,3,110,3,3,1,0,Not Good,Hopper,Bajarl,35
999,3,110,3,3,999,3,120,3,2,176,3,110,3,3,1,0,Not Good,Hopper,Bajarl,35
999,3,110,3,3,999,3,120,3,2,202,3,110,3,3,0,0,Not Good,Hopper,Hopper,14
999,3,110,3,3,999,4,140,2,2,218,4,140,2,2,0,1,Not Good,Golem,Joker,18
999,3,110,3,3,999,4,140,2,2,201,3,110,3,3,0,0,Not Good,Hopper,Hopper,9
999,3,110,3,3,999,4,140,2,2,201,3,110,3,3,0,0,Not Good,Golem,Golem,11
999,3,110,3,3,999,4,140,2,2,188,4,110,2,2,0,0,Not Good,Hopper,Joker,22
999,3,110,3,3,999,4,140,2,2,188,3,110,3,3,1,0,Not Good,Hopper,Bajarl,22
999,3,110,3,3,999,4,130,2,2,176,3,110,3,3,1,0,Up to You,Hopper,Bajarl,39
999,3,110,3,3,999,4,130,2,2,232,3,140,2,2,0,0,Up to You,Monol,Monol,11
999,3,110,3,3,999,4,130,2,2,189,3,110,3,3,0,0,Up to You,Hopper,Hopper,16
999,3,110,3,3,999,4,130,2,2,209,4,130,2,2,0,1,Up to You,Jell,Monol,21
999,3,110,3,3,999,4,130,2,2,209,4,130,2,2,0,1,Up to You,Jell,Monol,21
999,3,110,3,3,999,4,130,2,2,189,3,110,3,3,1,0,Up to You,Hopper,Bajarl,28
999,3,110,3,3,999,4,130,2,2,219,4,140,2,2,0,0,Up to You,Hopper,Suezo,28
999,3,110,3,3,999,4,130,2,2,209,4,130,2,2,0,1,Up to You,Worm,Suezo,15
999,3,110,3,3,999,4,130,2,2,209,4,130,2,2,0,1,Up to You,Worm,Suezo,15
999,3,110,3,3,999,4,130,2,2,202,3,110,3,3,0,0,Up to You,Worm,Worm,9
999,3,110,3,3,999,4,140,3,3,614,4,130,3,2,0,0,Good,Tiger,Tiger,5
999,3,110,3,3,999,4,140,3,3,468,3,110,3,3,1,0,Good,Hopper,Bajarl,17
999,3,110,3,3,999,4,140,3,3,238,4,160,2,2,0,0,Good,Hopper,Pixie,16
999,3,110,3,3,999,4,140,3,3,614,4,130,3,2,0,0,Good,Tiger,Tiger,5
999,3,110,3,3,999,4,140,3,3,274,5,170,1,1,0,0,Good,Pixie,Pixie,7
999,3,110,3,3,999,3,110,3,4,206,4,140,2,2,0,0,Up to You,Hopper,Dragon,33
999,3,110,3,3,999,3,110,3,4,223,4,130,2,2,0,0,Up to You,Dragon,Bajarl,10
999,3,110,3,3,999,3,110,3,4,203,3,110,3,4,0,1,Up to You,Dragon,Metalner,10
999,3,110,3,3,999,3,110,3,4,189,3,110,3,3,1,0,Up to You,Hopper,Bajarl,17
999,3,110,3,3,999,3,110,3,4,189,3,110,3,3,1,0,Up to You,Hopper,Bajarl,17
999,3,110,3,3,999,3,120,3,3,295,3,110,3,3,0,0,Not Good,Golem,Golem,18
999,3,110,3,3,999,3,120,3,3,279,3,120,3,3,0,0,Not Good,Golem,Bajarl,17
999,3,110,3,3,999,3,120,3,3,273,3,110,3,2,1,0,Not Good,Hopper,Bajarl,40
999,3,110,3,3,999,3,120,3,3,260,3,110,3,2,1,0,Not Good,Hopper,Bajarl,40
999,3,110,3,3,999,3,120,3,3,311,3,110,3,2,0,0,Not Good,Hopper,Hopper,17
999,3,110,3,3,999,3,110,4,4,263,5,170,1,1,0,0,Up to You,Suezo,Suezo,8
999,3,110,3,3,999,3,110,4,4,189,3,110,4,4,0,1,Up to You,Naga,Suezo,15
999,3,110,3,3,999,3,110,4,4,189,3,110,3,3,1,0,Up to You,Hopper,Bajarl,28
999,3,110,3,3,999,3,110,4,4,219,4,140,2,2,0,0,Up to You,Hopper,Suezo,28
999,3,110,3,3,999,3,110,4,4,219,4,140,2,2,0,0,Up to You,Hopper,Suezo,28
999,3,110,3,4,999,4,130,2,2,206,4,140,2,2,0,0,Unsure,Dragon,Durahan,39
999,3,110,3,4,999,4,130,2,2,189,3,110,3,4,1,0,Unsure,Dragon,Metalner,20
999,3,110,3,4,999,4,130,2,2,242,4,150,1,2,0,0,Unsure,Durahan,Dragon,14
999,3,110,3,4,999,4,130,2,2,189,3,110,3,4,1,0,Unsure,Dragon,Metalner,20
999,3,110,3,4,999,4,130,2,2,185,2,80,5,5,0,0,Unsure,Durahan,Metalner,7
999,3,110,3,4,999,3,120,3,2,189,3,110,3,4,1,0,Unsure,Dragon,Metalner,21
999,3,110,3,4,999,3,120,3,2,206,4,140,2,2,0,0,Unsure,Dragon,Arrowhead,42
999,3,110,3,4,999,3,120,3,2,239,5,160,1,2,0,0,Unsure,Dragon,Joker,21
999,3,110,3,4,999,3,120,3,2,189,3,110,3,4,1,0,Unsure,Dragon,Metalner,21
999,3,110,3,4,999,3,120,3,2,225,3,120,3,3,0,1,Unsure,Arrowhead,Joker,4
999,3,110,3,4,999,4,140,2,2,218,4,140,2,2,0,0,Unsure,Dragon,Golem,26
999,3,110,3,4,999,4,140,2,2,264,5,160,2,2,0,0,Unsure,Dragon,Dragon,5
999,3,110,3,4,999,4,140,2,2,208,4,130,3,3,0,0,Unsure,Golem,Dragon,19
999,3,110,3,4,999,4,140,2,2,201,3,110,3,4,1,0,Unsure,Dragon,Metalner,13
999,3,110,3,4,999,4,140,2,2,231,4,140,2,3,0,1,Unsure,Golem,Joker,9
999,3,110,3,4,999,4,130,2,2,176,3,110,3,4,1,0,Not Good,Dragon,Metalner,30
999,3,110,3,4,999,4,130,2,2,222,4,130,2,2,0,0,Not Good,Jell,Jell,9
999,3,110,3,4,999,4,130,2,2,219,4,140,2,2,0,0,Not Good,Dragon,Monol,29
999,3,110,3,4,999,4,130,2,2,176,3,110,3,4,1,0,Not Good,Dragon,Metalner,30
999,3,110,3,4,999,4,130,2,2,222,4,130,2,2,0,0,Not Good,Jell,Jell,9
999,3,110,3,4,999,4,130,2,2,176,3,110,3,4,1,0,Not Good,Dragon,Metalner,42
999,3,110,3,4,999,4,130,2,2,239,5,160,2,2,0,0,Not Good,Dragon,Dragon,17
999,3,110,3,4,999,4,130,2,2,176,3,110,3,4,1,0,Not Good,Dragon,Metalner,42
999,3,110,3,4,999,4,130,2,2,262,5,170,1,1,0,0,Not Good,Suezo,Suezo,11
999,3,110,3,4,999,4,130,2,2,202,3,110,3,3,0,0,Not Good,Worm,Worm,12
999,3,110,3,4,999,4,140,3,3,248,5,170,1,1,0,0,Up to You,Dragon,Pixie,15
999,3,110,3,4,999,4,140,3,3,188,3,110,3,4,1,0,Up to You,Dragon,Metalner,16
999,3,110,3,4,999,4,140,3,3,225,5,160,1,1,0,0,Up to You,Dragon,Tiger,30
999,3,110,3,4,999,4,140,3,3,234,4,130,3,3,0,0,Up to You,Tiger,Tiger,4
999,3,110,3,4,999,4,140,3,3,244,4,140,3,3,0,1,Up to You,Tiger,Pixie,7
999,3,110,3,4,999,3,110,3,3,209,4,130,2,2,0,0,Up to You,Dragon,Bajarl,22
999,3,110,3,4,999,3,110,3,3,253,5,160,2,2,0,0,Up to You,Dragon,Dragon,9
999,3,110,3,4,999,3,110,3,3,216,3,110,3,3,0,0,Up to You,Hopper,Hopper,7
999,3,110,3,4,999,3,110,3,3,183,2,90,4,5,0,0,Up to You,Hopper,Metalner,10
999,3,110,3,4,999,3,110,3,3,219,4,140,2,2,0,0,Up to You,Hopper,Dragon,20
999,3,110,3,4,999,3,120,3,3,202,3,110,3,3,0,0,Fine,Golem,Golem,10
999,3,110,3,4,999,3,120,3,3,209,4,130,3,3,0,0,Fine,Golem,Dragon,18
999,3,110,3,4,999,3,120,3,3,189,3,110,3,4,1,0,Fine,Dragon,Metalner,24
999,3,110,3,4,999,3,120,3,3,248,3,130,2,3,0,0,Fine,Ducken,Ducken,3
999,3,110,3,4,999,3,120,3,3,189,3,110,3,4,1,0,Fine,Dragon,Metalner,24
999,3,110,3,4,999,3,110,4,4,239,5,160,2,2,0,0,Unsure,Dragon,Dragon,17
999,3,110,3,4,999,3,110,4,4,360,3,110,4,2,0,1,Unsure,Naga,Suezo,18
999,3,110,3,4,999,3,110,4,4,318,3,110,3,3,1,0,Unsure,Dragon,Metalner,42
999,3,110,3,4,999,3,110,4,4,323,3,110,4,3,0,1,Unsure,Naga,Suezo,18
999,3,110,3,4,999,3,110,4,4,360,3,110,4,2,0,1,Unsure,Naga,Suezo,18
999,3,120,3,3,999,4,130,2,2,165,3,100,4,4,0,0,Up to You,Golem,Durahan,45
999,3,120,3,3,999,4,130,2,2,221,4,130,2,2,0,1,Up to You,Durahan,Phoenix,11
999,3,120,3,3,999,4,130,2,2,191,3,100,4,4,0,0,Up to You,Durahan,Golem,11
999,3,120,3,3,999,4,130,2,2,165,3,100,4,4,0,0,Up to You,Golem,Durahan,45
999,3,120,3,3,999,4,130,2,2,234,3,130,2,3,0,0,Up to You,Ducken,Ducken,6
999,3,120,3,3,999,3,120,3,2,234,3,130,2,3,0,0,Up to You,Ducken,Ducken,5
999,3,120,3,3,999,3,120,3,2,175,3,110,4,4,0,0,Up to You,Golem,Arrowhead,40
999,3,120,3,3,999,3,120,3,2,218,4,140,2,2,0,0,Up to You,Golem,Joker,21
999,3,120,3,3,999,3,120,3,2,174,2,70,4,4,0,0,Up to You,Arrowhead,Golem,6
999,3,120,3,3,999,3,120,3,2,174,2,70,4,5,0,0,Up to You,Arrowhead,Arrowhead,5
999,3,120,3,3,999,4,140,2,2,162,3,110,3,3,0,0,Up to You,Golem,Golem,60
999,3,120,3,3,999,4,140,2,2,218,4,140,2,2,0,1,Up to You,Golem,Joker,28
999,3,120,3,3,999,4,140,2,2,162,3,110,3,3,0,0,Up to You,Golem,Golem,60
999,3,120,3,3,999,4,140,2,2,162,3,110,3,3,0,0,Up to You,Golem,Golem,60
999,3,120,3,3,999,4,140,2,2,218,4,140,2,2,0,1,Up to You,Golem,Joker,28
999,3,120,3,3,999,4,130,2,2,165,3,100,4,4,0,0,Up to You,Golem,Jell,31
999,3,120,3,3,999,4,130,2,2,244,3,140,2,2,0,0,Up to You,Monol,Monol,6
999,3,120,3,3,999,4,130,2,2,234,4,130,2,2,0,0,Up to You,Jell,Jell,6
999,3,120,3,3,999,4,130,2,2,224,3,120,3,3,0,0,Up to You,Monol,Golem,5
999,3,120,3,3,999,4,130,2,2,221,4,130,2,2,0,1,Up to You,Jell,Monol,9
999,3,120,3,3,999,4,130,2,2,201,3,110,3,3,0,0,Up to You,Golem,Golem,10
999,3,120,3,3,999,4,130,2,2,234,3,130,2,3,0,0,Up to You,Ducken,Ducken,4
999,3,120,3,3,999,4,130,2,2,274,5,170,1,1,0,0,Up to You,Suezo,Suezo,5
999,3,120,3,3,999,4,130,2,2,175,3,110,4,4,0,0,Up to You,Golem,Worm,31
999,3,120,3,3,999,4,130,2,2,218,4,140,2,2,0,0,Up to You,Golem,Suezo,15
999,3,120,3,3,999,4,140,3,3,188,3,110,4,4,0,0,Not Good,Golem,Tiger,29
999,3,120,3,3,999,4,140,3,3,323,3,110,3,3,0,0,Not Good,Golem,Golem,10
999,3,120,3,3,999,4,140,3,3,394,4,130,3,1,0,0,Not Good,Tiger,Tiger,6
999,3,120,3,3,999,4,140,3,3,299,3,110,3,3,0,0,Not Good,Golem,Golem,10
999,3,120,3,3,999,4,140,3,3,218,4,140,2,2,0,0,Not Good,Golem,Pixie,15
999,3,120,3,3,999,3,110,3,3,252,3,120,3,3,0,0,Not Good,Golem,Bajarl,32
999,3,120,3,3,999,3,110,3,3,305,3,110,3,2,0,1,Not Good,Hopper,Bajarl,19
999,3,120,3,3,999,3,110,3,3,319,3,110,3,2,0,0,Not Good,Hopper,Hopper,13
999,3,120,3,3,999,3,110,3,3,289,3,110,3,3,0,0,Not Good,Golem,Golem,22
999,3,120,3,3,999,3,110,3,3,300,3,110,3,3,0,0,Not Good,Golem,Golem,22
999,3,120,3,3,999,3,110,3,4,232,4,140,2,2,0,0,Fine,Dragon,Golem,12
999,3,120,3,3,999,3,110,3,4,196,4,130,3,3,0,0,Fine,Golem,Dragon,33
999,3,120,3,3,999,3,110,3,4,179,2,100,4,5,0,0,Fine,Golem,Metalner,17
999,3,120,3,3,999,3,110,3,4,238,3,120,3,5,1,0,Fine,Ducken,Golem,3
999,3,120,3,3,999,3,110,3,4,232,4,140,2,2,0,0,Fine,Dragon,Golem,12
999,3,120,3,3,999,3,110,4,4,126,2,60,5,5,0,0,Unsure,Golem,Naga,31
999,3,120,3,3,999,3,110,4,4,219,4,140,2,2,0,0,Unsure,Golem,Suezo,15
999,3,120,3,3,999,3,110,4,4,192,2,100,5,5,0,0,Unsure,Naga,Golem,9
999,3,120,3,3,999,3,110,4,4,275,5,170,1,2,0,0,Unsure,Suezo,Suezo,5
999,3,120,3,3,999,3,110,4,4,126,2,60,5,5,0,0,Unsure,Golem,Naga,31
999,3,110,4,4,999,4,130,2,2,176,3,110,4,4,1,0,Not Good,Naga,Suezo,39
999,3,110,4,4,999,4,130,2,2,179,1,100,6,6,0,0,Not Good,Naga,Naga,17
999,3,110,4,4,999,4,130,2,2,176,3,110,4,4,1,0,Not Good,Naga,Suezo,39
999,3,110,4,4,999,4,130,2,2,249,5,170,1,1,0,0,Not Good,Suezo,Suezo,15
999,3,110,4,4,999,4,130,2,2,209,4,130,2,2,0,1,Not Good,Durahan,Phoenix,17
999,3,110,4,4,999,3,120,3,2,176,3,110,4,4,1,0,Not Good,Naga,Suezo,40
999,3,110,4,4,999,3,120,3,2,176,3,110,4,4,1,0,Not Good,Naga,Suezo,40
999,3,110,4,4,999,3,120,3,2,162,2,70,4,6,0,0,Not Good,Arrowhead,Arrowhead,8
999,3,110,4,4,999,3,120,3,2,212,3,120,3,3,0,1,Not Good,Arrowhead,Joker,10
999,3,110,4,4,999,3,120,3,2,179,1,100,6,6,0,0,Not Good,Naga,Naga,17
999,3,110,4,4,999,4,140,2,2,138,2,60,5,5,0,0,Not Good,Golem,Naga,19
999,3,110,4,4,999,4,140,2,2,231,4,140,2,2,0,1,Not Good,Golem,Joker,10
999,3,110,4,4,999,4,140,2,2,201,3,110,4,4,1,0,Not Good,Naga,Suezo,12
999,3,110,4,4,999,4,140,2,2,178,2,100,5,6,0,0,Not Good,Naga,Golem,22
999,3,110,4,4,999,4,140,2,2,138,2,60,5,5,0,0,Not Good,Golem,Naga,19
999,3,110,4,4,999,4,130,2,2,202,3,110,4,4,1,0,Not Good,Naga,Suezo,11
999,3,110,4,4,999,4,130,2,2,248,4,130,2,2,0,0,Not Good,Jell,Jell,3
999,3,110,4,4,999,4,130,2,2,202,3,110,4,4,1,0,Not Good,Naga,Suezo,11
999,3,110,4,4,999,4,130,2,2,169,2,90,6,6,0,0,Not Good,Naga,Jell,21
999,3,110,4,4,999,4,130,2,2,182,2,90,6,6,0,0,Not Good,Naga,Monol,11
999,3,110,4,4,999,4,130,2,2,189,3,110,4,5,1,0,Unsure,Naga,Suezo,21
999,3,110,4,4,999,4,130,2,2,222,4,130,2,2,0,1,Unsure,Worm,Suezo,10
999,3,110,4,4,999,4,130,2,2,149,2,70,6,6,0,0,Unsure,Naga,Worm,21
999,3,110,4,4,999,4,130,2,2,189,3,110,4,5,1,0,Unsure,Naga,Suezo,21
999,3,110,4,4,999,4,130,2,2,249,5,170,1,1,0,0,Unsure,Suezo,Suezo,16
999,3,110,4,4,999,4,140,3,3,201,3,110,4,4,0,0,Up to You,Tiger,Naga,10
999,3,110,4,4,999,4,140,3,3,201,3,110,4,4,0,0,Up to You,Naga,Pixie,10
999,3,110,4,4,999,4,140,3,3,234,4,130,2,2,0,0,Up to You,Tiger,Suezo,5
999,3,110,4,4,999,4,140,3,3,251,5,160,1,1,0,0,Up to You,Suezo,Tiger,10
999,3,110,4,4,999,4,140,3,3,204,1,100,6,6,0,0,Up to You,Naga,Naga,4
999,3,110,4,4,999,3,110,3,3,176,3,110,4,4,1,0,Up to You,Naga,Suezo,32
999,3,110,4,4,999,3,110,3,3,219,4,140,2,2,0,0,Up to You,Hopper,Suezo,16
999,3,110,4,4,999,3,110,3,3,189,3,110,3,3,0,1,Up to You,Hopper,Bajarl,16
999,3,110,4,4,999,3,110,3,3,176,3,110,4,4,1,0,Up to You,Naga,Suezo,32
999,3,110,4,4,999,3,110,3,3,263,5,170,1,1,0,0,Up to You,Suezo,Suezo,12
999,3,110,4,4,999,3,110,3,4,318,3,110,4,2,1,0,Unsure,Naga,Suezo,36
999,3,110,4,4,999,3,110,3,4,323,3,110,4,2,1,0,Unsure,Naga,Suezo,36
999,3,110,4,4,999,3,110,3,4,263,5,170,1,2,0,0,Unsure,Suezo,Suezo,14
999,3,110,4,4,999,3,110,3,4,328,3,110,3,3,0,1,Unsure,Dragon,Metalner,21
999,3,110,4,4,999,3,110,3,4,323,3,110,3,3,0,1,Unsure,Dragon,Metalner,21
999,3,110,4,4,999,3,120,3,3,202,3,110,3,3,0,0,Unsure,Golem,Golem,9
999,3,110,4,4,999,3,120,3,3,139,2,60,5,5,0,0,Unsure,Golem,Naga,16
999,3,110,4,4,999,3,120,3,3,275,5,170,1,2,0,0,Unsure,Suezo,Suezo,7
999,3,110,4,4,999,3,120,3,3,189,3,110,4,4,1,0,Unsure,Naga,Suezo,19
999,3,110,4,4,999,3,120,3,3,139,2,60,5,5,0,0,Unsure,Golem,Naga,16
760,3,120,2,4,980,3,120,2,3,204,3,120,2,3,0,0,Up to You,Plant,Zuum,7
760,3,120,2,4,980,3,120,2,3,193,3,130,1,2,0,0,Up to You,Monol,Plant,28
760,3,120,2,4,980,3,120,2,3,143,3,80,6,4,0,0,Up to You,Zuum,Plant,22
760,3,120,2,4,980,3,120,2,3,204,3,130,2,3,0,0,Up to You,Plant,Monol,14
760,3,120,2,4,980,3,120,2,3,194,3,120,2,2,1,0,Up to You,Monol,Zuum,9
760,3,120,2,4,950,3,120,3,5,183,3,120,2,3,1,0,Up to You,Monol,Zuum,21
760,3,120,2,4,950,3,120,3,5,132,2,80,6,5,0,0,Up to You,Zuum,Baku,30
760,3,120,2,4,950,3,120,3,5,213,3,140,2,3,0,0,Up to You,Monol,Monol,9
760,3,120,2,4,950,3,120,3,5,204,3,120,3,4,0,1,Up to You,Baku,Kato,7
760,3,120,2,4,950,3,120,3,5,134,1,50,6,6,0,0,Up to You,Baku,Baku,5
760,3,120,2,4,993,5,160,1,1,183,3,120,2,2,1,0,Up to You,Monol,Zuum,16
760,3,120,2,4,993,5,160,1,1,203,3,130,2,3,0,0,Up to You,Zuum,Kato,12
760,3,120,2,4,993,5,160,1,1,173,3,110,3,3,0,0,Up to You,Zuum,Dragon,23
760,3,120,2,4,993,5,160,1,1,203,4,140,2,2,0,0,Up to You,Dragon,Monol,18
760,3,120,2,4,993,5,160,1,1,244,5,160,2,2,0,0,Up to You,Dragon,Dragon,6
233,2,30,6,5,467,5,170,1,1,187,5,170,1,1,0,1,Unsure,Pixie,Joker,32
233,2,30,6,5,467,5,170,1,1,228,5,200,1,2,0,0,Unsure,Joker,Joker,7
233,2,30,6,5,467,5,170,1,1,51,2,30,6,5,1,0,Unsure,Cpandora,Cpandora,21
993,5,160,1,1,467,5,170,1,1,357,5,170,1,1,0,1,Fine,Pixie,Joker,9
993,5,160,1,1,467,5,170,1,1,379,5,160,1,1,0,0,Fine,Dragon,Joker,12
993,5,160,1,1,467,5,170,1,1,238,5,160,2,2,0,0,Fine,Dragon,Dragon,5
993,5,160,1,1,467,5,170,1,1,352,5,170,1,1,0,0,Fine,Pixie,Kato,9
993,5,160,1,1,467,5,170,1,1,507,5,190,1,1,0,0,Fine,Joker,Dragon,3
993,5,160,1,1,139,3,120,2,4,178,3,120,2,2,0,1,Not Good,Wracky,Metalner,9
993,5,160,1,1,139,3,120,2,4,160,3,110,3,4,0,0,Not Good,Dragon,Metalner,25
993,5,160,1,1,139,3,120,2,4,210,5,160,1,1,1,0,Not Good,Dragon,Kato,25
993,5,160,1,1,139,3,120,2,4,218,5,160,2,2,0,0,Not Good,Dragon,Dragon,10
993,5,160,1,1,139,3,120,2,4,200,4,150,1,1,0,0,Not Good,Wracky,Dragon,18
760,3,120,2,4,467,5,170,1,1,186,4,140,1,1,0,0,Up to You,Pixie,Monol,16
760,3,120,2,4,467,5,170,1,1,152,3,90,6,5,0,0,Up to You,Zuum,Joker,7
760,3,120,2,4,467,5,170,1,1,142,2,80,6,6,0,0,Up to You,Zuum,Zuum,5
760,3,120,2,4,467,5,170,1,1,196,4,150,1,1,0,0,Up to You,Monol,Pixie,20
760,3,120,2,4,467,5,170,1,1,224,5,170,1,1,0,1,Up to You,Pixie,Joker,8
760,3,120,2,4,467,5,170,1,1,202,3,140,2,3,0,0,Up to You,Monol,Monol,4
760,3,120,2,4,467,5,170,1,1,184,4,130,3,2,0,0,Up to You,Pixie,Zuum,8
950,3,120,3,5,467,5,170,1,1,158,3,100,5,5,0,0,Not Good,Baku,Joker,15
950,3,120,3,5,467,5,170,1,1,228,5,170,1,1,0,0,Not Good,Pixie,Kato,19
950,3,120,3,5,467,5,170,1,1,247,5,170,1,1,0,0,Not Good,Kato,Kato,5
950,3,120,3,5,467,5,170,1,1,117,1,50,6,6,0,0,Not Good,Baku,Baku,8
950,3,120,3,5,467,5,170,1,1,237,5,170,1,1,0,0,Not Good,Pixie,Pixie,11
823,5,170,1,1,787,4,140,1,1,274,5,170,1,1,0,0,Unsure,Pixie,Gali,33
823,5,170,1,1,787,4,140,1,1,333,5,170,1,1,1,0,Unsure,Pixie,Wracky,16
823,5,170,1,1,787,4,140,1,1,198,4,140,2,2,0,0,Unsure,Pixie,Plant,16
823,5,170,1,1,787,4,140,1,1,361,5,170,1,1,0,0,Unsure,Gali,Pixie,10
823,5,170,1,1,787,4,140,1,1,389,4,140,1,1,0,0,Unsure,Plant,Pixie,5
823,5,170,1,1,487,3,140,3,3,191,4,150,1,1,0,0,Up to You,Pixie,Golem,30
823,5,170,1,1,487,3,140,3,3,175,3,110,3,4,0,0,Up to You,Golem,Golem,5
823,5,170,1,1,487,3,140,3,3,197,3,140,3,3,0,1,Up to You,Golem,Zilla,8
823,5,170,1,1,487,3,140,3,3,189,4,140,2,2,0,0,Up to You,Golem,Pixie,16
823,5,170,1,1,487,3,140,3,3,219,5,170,1,1,1,0,Up to You,Pixie,Wracky,16
823,5,170,1,1,682,3,130,3,4,216,5,170,1,1,0,0,Up to You,Pixie,Jell,33
823,5,170,1,1,682,3,130,3,4,165,3,110,3,3,0,0,Up to You,Pixie,Hare,16
823,5,170,1,1,682,3,130,3,4,214,4,150,2,2,0,0,Up to You,Jell,Pixie,10
823,5,170,1,1,682,3,130,3,4,243,5,170,1,1,0,0,Up to You,Pixie,Pixie,6
823,5,170,1,1,221,2,80,5,6,207,4,150,2,2,0,0,Good,Wracky,Wracky,6
823,5,170,1,1,221,2,80,5,6,183,4,140,2,2,0,0,Good,Pixie,Durahan,28
