Main_Stat,Main_Growth,Main_Base,Main_Base_Rank,Main_True_Rank,Sub_Stat,Sub_Growth,Sub_Base,Sub_Base_Rank,Sub_True_Rank,Result_Stat,Result_Growth,Result_Base,Result_Base_Rank,Result_True_Rank,Main_Result,Sub_Result,Type,Main,Sub,Rarity
999,2,80,5,5,900,3,110,4,3,158,2,80,4,4,0,0,Up to You,Pixie,Pixie,17
999,2,80,5,5,900,3,110,4,3,145,2,80,5,5,1,0,Up to You,Tiger,Pixie,30
999,2,80,5,5,900,3,110,4,3,145,2,80,5,5,1,0,Up to You,Tiger,Pixie,30
999,2,80,5,5,900,3,110,4,3,201,3,110,4,4,0,1,Up to You,Arrowhead,Joker,8
999,2,80,5,5,999,4,130,3,3,181,3,100,5,5,0,0,Up to You,Tiger,Golem,19
999,2,80,5,5,999,4,130,3,3,191,3,110,4,4,0,0,Up to You,Pixie,Golem,17
999,2,80,5,5,999,4,130,3,3,174,2,80,5,5,1,0,Up to You,Tiger,Pixie,10
999,2,80,5,5,999,4,130,3,3,328,5,220,1,1,0,0,Up to You,Golem,Golem,5
999,2,80,5,5,999,4,130,3,3,174,2,80,4,4,0,0,Up to You,Pixie,Joker,8
999,2,80,5,5,999,2,90,5,5,404,2,90,5,5,0,1,Unsure,Jell,Monol,5
999,2,80,5,5,999,2,90,5,5,336,2,80,5,5,1,0,Unsure,Tiger,Pixie,9
999,2,80,5,5,999,2,90,5,5,172,2,90,4,4,0,0,Unsure,Tiger,Jell,18
999,2,80,5,5,999,2,90,5,5,361,2,80,5,5,1,0,Unsure,Tiger,Pixie,9
999,2,80,5,5,999,2,90,5,5,185,2,90,6,6,0,0,Unsure,Tiger,Monol,9
999,2,80,5,5,999,3,120,3,3,171,2,90,4,5,0,0,Up to You,Tiger,Worm,18
999,2,80,5,5,999,3,120,3,3,161,2,80,5,5,0,0,Up to You,Pixie,Worm,15
999,2,80,5,5,999,3,120,3,3,174,2,80,5,5,0,0,Up to You,Tiger,Suezo,9
999,2,80,5,5,999,3,120,3,3,218,3,110,4,4,0,0,Up to You,Worm,Pixie,5
999,2,80,5,5,999,3,120,3,3,174,2,80,4,4,0,0,Up to You,Pixie,Suezo,8
999,2,80,5,5,999,3,100,4,4,171,3,90,4,4,0,0,Good,Hopper,Tiger,19
999,2,80,5,5,999,3,100,4,4,161,2,80,5,5,1,0,Good,Tiger,Pixie,19
999,2,80,5,5,999,3,100,4,4,185,3,90,4,4,0,0,Good,Hopper,Pixie,10
999,2,80,5,5,999,3,100,4,4,195,3,100,4,4,0,1,Good,Hopper,Bajarl,10
999,2,80,5,5,999,3,100,4,4,161,2,80,5,5,1,0,Good,Tiger,Pixie,19
999,2,80,5,5,999,4,100,4,3,175,2,80,5,4,1,0,Up to You,Tiger,Pixie,14
999,2,80,5,5,999,4,100,4,3,191,3,110,4,4,0,0,Up to You,Pixie,Dragon,23
999,2,80,5,5,999,4,100,4,3,198,2,90,4,4,0,0,Up to You,Tiger,Tiger,6
999,2,80,5,5,999,4,100,4,3,195,4,100,4,3,0,1,Up to You,Dragon,Metalner,8
999,2,80,5,5,999,4,100,4,3,175,2,80,5,5,0,0,Up to You,Pixie,Metalner,12
999,2,80,5,5,999,4,150,1,1,160,2,80,5,5,1,0,Not Good,Tiger,Pixie,18
999,2,80,5,5,999,4,150,1,1,173,2,80,4,4,0,0,Not Good,Pixie,Pixie,9
999,2,80,5,5,999,4,150,1,1,220,4,140,1,1,0,0,Not Good,Golem,Tiger,15
999,2,80,5,5,999,4,150,1,1,160,2,80,5,5,1,0,Not Good,Tiger,Pixie,18
999,2,80,5,5,999,4,150,1,1,190,3,110,4,4,0,0,Not Good,Pixie,Golem,15
999,2,80,5,5,999,4,140,1,1,247,4,140,1,1,0,1,Up to You,Naga,Suezo,5
999,2,80,5,5,999,4,140,1,1,200,3,120,3,3,0,0,Up to You,Pixie,Naga,15
999,2,80,5,5,999,4,140,1,1,280,4,160,1,1,0,0,Up to You,Naga,Naga,3
999,2,80,5,5,999,4,140,1,1,197,2,90,4,4,0,0,Up to You,Tiger,Tiger,4
999,2,80,5,5,999,4,140,1,1,187,2,80,4,4,0,0,Up to You,Pixie,Pixie,5
999,3,100,4,4,900,3,120,3,3,196,3,120,3,4,0,1,Not Good,Durahan,Phoenix,20
999,3,100,4,4,900,3,120,3,3,239,4,150,2,2,0,0,Not Good,Durahan,Durahan,14
999,3,100,4,4,900,3,120,3,3,196,3,120,3,4,0,1,Not Good,Durahan,Phoenix,20
999,3,100,4,4,900,3,120,3,3,164,3,100,4,4,1,0,Not Good,Hopper,Bajarl,46
999,3,100,4,4,900,3,120,3,3,164,3,100,4,4,1,0,Not Good,Hopper,Bajarl,46
999,3,100,4,4,900,3,110,4,3,154,3,90,4,4,0,0,Not Good,Hopper,Joker,35
999,3,100,4,4,900,3,110,4,3,200,3,110,4,5,0,1,Not Good,Arrowhead,Joker,9
999,3,100,4,4,900,3,110,4,3,164,3,100,4,4,1,0,Not Good,Hopper,Bajarl,35
999,3,100,4,4,900,3,110,4,3,164,3,100,4,4,1,0,Not Good,Hopper,Bajarl,35
999,3,100,4,4,900,3,110,4,3,190,3,100,4,4,0,0,Not Good,Hopper,Hopper,14
999,3,100,4,4,999,4,130,3,3,209,4,130,3,4,0,1,Not Good,Golem,Joker,18
999,3,100,4,4,999,4,130,3,3,193,3,100,4,4,0,0,Not Good,Hopper,Hopper,9
999,3,100,4,4,999,4,130,3,3,313,5,220,1,1,0,0,Not Good,Golem,Golem,11
999,3,100,4,4,999,4,130,3,3,169,3,90,4,4,0,0,Not Good,Hopper,Joker,22
999,3,100,4,4,999,4,130,3,3,179,3,100,4,4,1,0,Not Good,Hopper,Bajarl,22
999,3,100,4,4,999,2,90,5,5,167,3,100,4,4,1,0,Up to You,Hopper,Bajarl,39
999,3,100,4,4,999,2,90,5,5,224,3,130,3,3,0,0,Up to You,Monol,Monol,11
999,3,100,4,4,999,2,90,5,5,181,3,100,4,4,0,0,Up to You,Hopper,Hopper,16
999,3,100,4,4,999,2,90,5,5,171,2,90,5,5,0,1,Up to You,Jell,Monol,21
999,3,100,4,4,999,2,90,5,5,171,2,90,5,5,0,1,Up to You,Jell,Monol,21
999,3,100,4,4,999,3,120,3,3,179,3,100,4,4,1,0,Up to You,Hopper,Bajarl,28
999,3,100,4,4,999,3,120,3,3,169,3,90,4,4,0,0,Up to You,Hopper,Suezo,28
999,3,100,4,4,999,3,120,3,3,199,3,120,3,3,0,1,Up to You,Worm,Suezo,15
999,3,100,4,4,999,3,120,3,3,199,3,120,3,3,0,1,Up to You,Worm,Suezo,15
999,3,100,4,4,999,3,120,3,3,193,3,100,4,4,0,0,Up to You,Worm,Worm,9
999,3,100,4,4,999,2,80,5,5,198,2,90,4,4,0,0,Good,Tiger,Tiger,5
999,3,100,4,4,999,2,80,5,5,181,3,100,4,4,1,0,Good,Hopper,Bajarl,17
999,3,100,4,4,999,2,80,5,5,171,3,90,4,4,0,0,Good,Hopper,Pixie,16
999,3,100,4,4,999,2,80,5,5,198,2,90,4,4,0,0,Good,Tiger,Tiger,5
999,3,100,4,4,999,2,80,5,5,188,2,80,4,4,0,0,Good,Pixie,Pixie,7
999,3,100,4,4,999,4,100,4,3,167,4,100,4,3,0,0,Up to You,Hopper,Dragon,33
999,3,100,4,4,999,4,100,4,3,263,5,170,1,1,0,0,Up to You,Dragon,Bajarl,10
999,3,100,4,4,999,4,100,4,3,193,4,100,4,3,0,1,Up to You,Dragon,Metalner,10
999,3,100,4,4,999,4,100,4,3,180,3,100,4,4,1,0,Up to You,Hopper,Bajarl,17
999,3,100,4,4,999,4,100,4,3,180,3,100,4,4,1,0,Up to You,Hopper,Bajarl,17
999,3,100,4,4,999,4,150,1,1,299,5,220,1,1,0,0,Not Good,Golem,Golem,18
999,3,100,4,4,999,4,150,1,1,239,5,160,1,1,0,0,Not Good,Golem,Bajarl,17
999,3,100,4,4,999,4,150,1,1,166,3,100,4,4,1,0,Not Good,Hopper,Bajarl,40
999,3,100,4,4,999,4,150,1,1,166,3,100,4,4,1,0,Not Good,Hopper,Bajarl,40
999,3,100,4,4,999,4,150,1,1,179,3,100,4,4,0,0,Not Good,Hopper,Hopper,17
999,3,100,4,4,999,4,140,1,1,212,3,120,3,3,0,0,Up to You,Suezo,Suezo,8
999,3,100,4,4,999,4,140,1,1,219,4,140,1,1,0,1,Up to You,Naga,Suezo,15
999,3,100,4,4,999,4,140,1,1,179,3,100,4,4,1,0,Up to You,Hopper,Bajarl,28
999,3,100,4,4,999,4,140,1,1,169,3,90,4,4,0,0,Up to You,Hopper,Suezo,28
999,3,100,4,4,999,4,140,1,1,169,3,90,4,4,0,0,Up to You,Hopper,Suezo,28
999,4,100,4,3,900,3,120,3,3,234,5,170,1,1,0,0,Unsure,Dragon,Durahan,39
999,4,100,4,3,900,3,120,3,3,331,4,100,4,2,1,0,Unsure,Dragon,Metalner,20
999,4,100,4,3,900,3,120,3,3,340,4,130,3,1,0,0,Unsure,Durahan,Dragon,14
999,4,100,4,3,900,3,120,3,3,352,4,100,4,2,1,0,Unsure,Dragon,Metalner,20
999,4,100,4,3,900,3,120,3,3,421,3,120,3,2,0,0,Unsure,Durahan,Metalner,7
999,4,100,4,3,900,3,110,4,3,311,4,100,4,2,1,0,Unsure,Dragon,Metalner,21
999,4,100,4,3,900,3,110,4,3,214,4,150,1,1,0,0,Unsure,Dragon,Arrowhead,42
999,4,100,4,3,900,3,110,4,3,326,4,130,3,1,0,0,Unsure,Dragon,Joker,21
999,4,100,4,3,900,3,110,4,3,353,4,100,4,2,1,0,Unsure,Dragon,Metalner,21
999,4,100,4,3,900,3,110,4,3,213,3,110,4,4,0,1,Unsure,Arrowhead,Joker,4
999,4,100,4,3,999,4,130,3,3,249,5,170,1,1,0,0,Unsure,Dragon,Golem,26
999,4,100,4,3,999,4,130,3,3,276,5,170,1,1,0,0,Unsure,Dragon,Dragon,5
999,4,100,4,3,999,4,130,3,3,299,5,220,1,1,0,0,Unsure,Golem,Dragon,19
999,4,100,4,3,999,4,130,3,3,361,4,100,4,2,1,0,Unsure,Dragon,Metalner,13
999,4,100,4,3,999,4,130,3,3,410,4,130,3,1,0,1,Unsure,Golem,Joker,9
999,4,100,4,3,999,2,90,5,5,167,4,100,4,3,1,0,Not Good,Dragon,Metalner,30
999,4,100,4,3,999,2,90,5,5,184,2,90,6,6,0,0,Not Good,Jell,Jell,9
999,4,100,4,3,999,2,90,5,5,231,4,150,1,1,0,0,Not Good,Dragon,Monol,29
999,4,100,4,3,999,2,90,5,5,167,4,100,4,3,1,0,Not Good,Dragon,Metalner,30
999,4,100,4,3,999,2,90,5,5,184,2,90,6,6,0,0,Not Good,Jell,Jell,9
999,4,100,4,3,999,3,120,3,3,251,4,100,4,1,1,0,Not Good,Dragon,Metalner,42
999,4,100,4,3,999,3,120,3,3,249,5,170,1,1,0,0,Not Good,Dragon,Dragon,17
999,4,100,4,3,999,3,120,3,3,269,4,100,4,1,1,0,Not Good,Dragon,Metalner,42
999,4,100,4,3,999,3,120,3,3,362,3,120,3,2,0,0,Not Good,Suezo,Suezo,11
999,4,100,4,3,999,3,120,3,3,193,3,100,4,4,0,0,Not Good,Worm,Worm,12
999,4,100,4,3,999,2,80,5,5,211,4,130,2,2,0,0,Up to You,Dragon,Pixie,15
999,4,100,4,3,999,2,80,5,5,181,4,100,4,3,1,0,Up to You,Dragon,Metalner,16
999,4,100,4,3,999,2,80,5,5,207,4,140,2,2,0,0,Up to You,Dragon,Tiger,30
999,4,100,4,3,999,2,80,5,5,198,2,90,4,4,0,0,Up to You,Tiger,Tiger,4
999,4,100,4,3,999,2,80,5,5,188,2,80,5,4,0,1,Up to You,Tiger,Pixie,7
999,4,100,4,3,999,3,100,4,4,250,5,170,1,1,0,0,Up to You,Dragon,Bajarl,22
999,4,100,4,3,999,3,100,4,4,263,5,170,1,1,0,0,Up to You,Dragon,Dragon,9
999,4,100,4,3,999,3,100,4,4,207,3,100,4,4,0,0,Up to You,Hopper,Hopper,7
999,4,100,4,3,999,3,100,4,4,173,3,80,5,3,0,0,Up to You,Hopper,Metalner,10
999,4,100,4,3,999,3,100,4,4,180,4,100,4,3,0,0,Up to You,Hopper,Dragon,20
999,4,100,4,3,999,4,150,1,1,312,5,220,1,1,0,0,Fine,Golem,Golem,10
999,4,100,4,3,999,4,150,1,1,299,5,220,1,1,0,0,Fine,Golem,Dragon,18
999,4,100,4,3,999,4,150,1,1,179,4,100,4,3,1,0,Fine,Dragon,Metalner,24
999,4,100,4,3,999,4,150,1,1,198,3,80,4,4,0,0,Fine,Ducken,Ducken,3
999,4,100,4,3,999,4,150,1,1,179,4,100,4,3,1,0,Fine,Dragon,Metalner,24
999,4,100,4,3,999,4,140,1,1,249,5,170,1,1,0,0,Unsure,Dragon,Dragon,17
999,4,100,4,3,999,4,140,1,1,219,4,140,1,3,0,1,Unsure,Naga,Suezo,18
999,4,100,4,3,999,4,140,1,1,166,4,100,4,4,1,0,Unsure,Dragon,Metalner,42
999,4,100,4,3,999,4,140,1,1,219,4,140,1,2,0,1,Unsure,Naga,Suezo,18
999,4,100,4,3,999,4,140,1,1,219,4,140,1,3,0,1,Unsure,Naga,Suezo,18
999,4,150,1,1,900,3,120,3,3,261,5,200,1,1,0,0,Up to You,Golem,Durahan,45
999,4,150,1,1,900,3,120,3,3,206,3,120,3,3,0,1,Up to You,Durahan,Phoenix,11
999,4,150,1,1,900,3,120,3,3,236,4,150,2,2,0,0,Up to You,Durahan,Golem,11
999,4,150,1,1,900,3,120,3,3,261,5,200,1,1,0,0,Up to You,Golem,Durahan,45
999,4,150,1,1,900,3,120,3,3,178,3,80,4,4,0,0,Up to You,Ducken,Ducken,6
999,4,150,1,1,900,3,110,4,3,179,3,80,4,4,0,0,Up to You,Ducken,Ducken,5
999,4,150,1,1,900,3,110,4,3,212,4,150,2,2,0,0,Up to You,Golem,Arrowhead,40
999,4,150,1,1,900,3,110,4,3,204,4,130,3,3,0,0,Up to You,Golem,Joker,21
999,4,150,1,1,900,3,110,4,3,249,4,150,2,2,0,0,Up to You,Arrowhead,Golem,6
999,4,150,1,1,900,3,110,4,3,179,3,80,3,3,0,0,Up to You,Arrowhead,Arrowhead,5
999,4,150,1,1,999,4,130,3,3,271,5,220,1,1,0,0,Up to You,Golem,Golem,60
999,4,150,1,1,999,4,130,3,3,206,4,130,3,3,0,1,Up to You,Golem,Joker,28
999,4,150,1,1,999,4,130,3,3,271,5,220,1,1,0,0,Up to You,Golem,Golem,60
999,4,150,1,1,999,4,130,3,3,271,5,220,1,1,0,0,Up to You,Golem,Golem,60
999,4,150,1,1,999,4,130,3,3,206,4,130,3,3,0,1,Up to You,Golem,Joker,28
999,4,150,1,1,999,2,90,5,5,225,4,160,2,2,0,0,Up to You,Golem,Jell,31
999,4,150,1,1,999,2,90,5,5,234,3,130,3,3,0,0,Up to You,Monol,Monol,6
999,4,150,1,1,999,2,90,5,5,194,2,90,6,6,0,0,Up to You,Jell,Jell,6
999,4,150,1,1,999,2,90,5,5,234,4,130,2,2,0,0,Up to You,Monol,Golem,5
999,4,150,1,1,999,2,90,5,5,181,2,90,5,5,0,1,Up to You,Jell,Monol,9
999,4,150,1,1,999,3,120,3,3,309,5,220,1,1,0,0,Up to You,Golem,Golem,10
999,4,150,1,1,999,3,120,3,3,182,3,80,4,4,0,0,Up to You,Ducken,Ducken,4
999,4,150,1,1,999,3,120,3,3,222,3,120,3,3,0,0,Up to You,Suezo,Suezo,5
999,4,150,1,1,999,3,120,3,3,224,4,160,1,1,0,0,Up to You,Golem,Worm,31
999,4,150,1,1,999,3,120,3,3,206,4,130,3,3,0,0,Up to You,Golem,Suezo,15
999,4,150,1,1,999,2,80,5,5,218,4,140,1,1,0,0,Not Good,Golem,Tiger,29
999,4,150,1,1,999,2,80,5,5,311,5,220,1,1,0,0,Not Good,Golem,Golem,10
999,4,150,1,1,999,2,80,5,5,194,2,90,4,4,0,0,Not Good,Tiger,Tiger,6
999,4,150,1,1,999,2,80,5,5,311,5,220,1,1,0,0,Not Good,Golem,Golem,10
999,4,150,1,1,999,2,80,5,5,228,4,150,1,1,0,0,Not Good,Golem,Pixie,15
999,4,150,1,1,999,3,100,4,4,224,5,160,1,1,0,0,Not Good,Golem,Bajarl,32
999,4,150,1,1,999,3,100,4,4,177,3,100,4,4,0,1,Not Good,Hopper,Bajarl,19
999,4,150,1,1,999,3,100,4,4,190,3,100,4,4,0,0,Not Good,Hopper,Hopper,13
999,4,150,1,1,999,3,100,4,4,297,5,220,1,1,0,0,Not Good,Golem,Golem,22
999,4,150,1,1,999,3,100,4,4,297,5,220,1,1,0,0,Not Good,Golem,Golem,22
999,4,150,1,1,999,4,100,4,3,260,5,170,1,1,0,0,Fine,Dragon,Golem,12
999,4,150,1,1,999,4,100,4,3,284,5,220,1,1,0,0,Fine,Golem,Dragon,33
999,4,150,1,1,999,4,100,4,3,187,4,110,3,2,0,0,Fine,Golem,Metalner,17
999,4,150,1,1,999,4,100,4,3,266,4,150,1,3,1,0,Fine,Ducken,Golem,3
999,4,150,1,1,999,4,100,4,3,260,5,170,1,1,0,0,Fine,Dragon,Golem,12
999,4,150,1,1,999,4,140,1,1,334,5,190,1,1,0,0,Unsure,Golem,Naga,31
999,4,150,1,1,999,4,140,1,1,206,4,130,3,3,0,0,Unsure,Golem,Suezo,15
999,4,150,1,1,999,4,140,1,1,382,4,150,1,1,0,0,Unsure,Naga,Golem,9
999,4,150,1,1,999,4,140,1,1,221,3,120,3,3,0,0,Unsure,Suezo,Suezo,5
999,4,150,1,1,999,4,140,1,1,343,5,190,1,1,0,0,Unsure,Golem,Naga,31
999,4,140,1,1,900,3,120,3,3,202,4,140,1,1,1,0,Not Good,Naga,Suezo,39
999,4,140,1,1,900,3,120,3,3,234,4,160,1,1,0,0,Not Good,Naga,Naga,17
999,4,140,1,1,900,3,120,3,3,202,4,140,1,1,1,0,Not Good,Naga,Suezo,39
999,4,140,1,1,900,3,120,3,3,194,3,120,3,3,0,0,Not Good,Suezo,Suezo,15
999,4,140,1,1,900,3,120,3,3,194,3,120,3,3,0,1,Not Good,Durahan,Phoenix,17
999,4,140,1,1,900,3,110,4,3,202,4,140,1,1,1,0,Not Good,Naga,Suezo,40
999,4,140,1,1,900,3,110,4,3,202,4,140,1,1,1,0,Not Good,Naga,Suezo,40
999,4,140,1,1,900,3,110,4,3,167,3,80,3,3,0,0,Not Good,Arrowhead,Arrowhead,8
999,4,140,1,1,900,3,110,4,3,197,3,110,4,4,0,1,Not Good,Arrowhead,Joker,10
999,4,140,1,1,900,3,110,4,3,235,4,160,1,1,0,0,Not Good,Naga,Naga,17
999,4,140,1,1,999,4,130,3,3,267,5,190,1,1,0,0,Not Good,Golem,Naga,19
999,4,140,1,1,999,4,130,3,3,220,4,130,3,3,0,1,Not Good,Golem,Joker,10
999,4,140,1,1,999,4,130,3,3,230,4,140,1,1,1,0,Not Good,Naga,Suezo,12
999,4,140,1,1,999,4,130,3,3,227,4,150,1,1,0,0,Not Good,Naga,Golem,22
999,4,140,1,1,999,4,130,3,3,267,5,190,1,1,0,0,Not Good,Golem,Naga,19
999,4,140,1,1,999,2,90,5,5,231,4,140,1,1,1,0,Not Good,Naga,Suezo,11
999,4,140,1,1,999,2,90,5,5,207,2,90,6,6,0,0,Not Good,Jell,Jell,3
999,4,140,1,1,999,2,90,5,5,231,4,140,1,1,1,0,Not Good,Naga,Suezo,11
999,4,140,1,1,999,2,90,5,5,198,3,120,3,3,0,0,Not Good,Naga,Jell,21
999,4,140,1,1,999,2,90,5,5,231,4,140,2,2,0,0,Not Good,Naga,Monol,11
999,4,140,1,1,999,3,120,3,3,217,4,140,1,2,1,0,Unsure,Naga,Suezo,21
999,4,140,1,1,999,3,120,3,3,210,3,120,3,3,0,1,Unsure,Worm,Suezo,10
999,4,140,1,1,999,3,120,3,3,207,3,130,2,3,0,0,Unsure,Naga,Worm,21
999,4,140,1,1,999,3,120,3,3,217,4,140,1,1,1,0,Unsure,Naga,Suezo,21
999,4,140,1,1,999,3,120,3,3,197,3,120,3,3,0,0,Unsure,Suezo,Suezo,16
999,4,140,1,1,999,2,80,5,5,211,3,120,3,3,0,0,Up to You,Tiger,Naga,10
999,4,140,1,1,999,2,80,5,5,221,3,130,2,2,0,0,Up to You,Naga,Pixie,10
999,4,140,1,1,999,2,80,5,5,184,2,80,5,5,0,0,Up to You,Tiger,Suezo,5
999,4,140,1,1,999,2,80,5,5,211,3,120,3,3,0,0,Up to You,Suezo,Tiger,10
999,4,140,1,1,999,2,80,5,5,264,4,160,1,1,0,0,Up to You,Naga,Naga,4
999,4,140,1,1,999,3,100,4,4,205,4,140,1,1,1,0,Up to You,Naga,Suezo,32
999,4,140,1,1,999,3,100,4,4,168,3,90,4,4,0,0,Up to You,Hopper,Suezo,16
999,4,140,1,1,999,3,100,4,4,178,3,100,4,4,0,1,Up to You,Hopper,Bajarl,16
999,4,140,1,1,999,3,100,4,4,205,4,140,1,1,1,0,Up to You,Naga,Suezo,32
999,4,140,1,1,999,3,100,4,4,211,3,120,3,3,0,0,Up to You,Suezo,Suezo,12
999,4,140,1,1,999,4,100,4,3,205,4,140,1,3,1,0,Unsure,Naga,Suezo,36
999,4,140,1,1,999,4,100,4,3,205,4,140,1,3,1,0,Unsure,Naga,Suezo,36
999,4,140,1,1,999,4,100,4,3,211,3,120,3,3,0,0,Unsure,Suezo,Suezo,14
999,4,140,1,1,999,4,100,4,3,178,4,100,4,4,0,1,Unsure,Dragon,Metalner,21
999,4,140,1,1,999,4,100,4,3,178,4,100,4,4,0,1,Unsure,Dragon,Metalner,21
999,4,140,1,1,999,4,150,1,1,441,5,220,1,1,0,0,Unsure,Golem,Golem,9
999,4,140,1,1,999,4,150,1,1,359,5,190,1,1,0,0,Unsure,Golem,Naga,16
999,4,140,1,1,999,4,150,1,1,222,3,120,3,3,0,0,Unsure,Suezo,Suezo,7
999,4,140,1,1,999,4,150,1,1,345,4,140,1,2,1,0,Unsure,Naga,Suezo,19
999,4,140,1,1,999,4,150,1,1,369,5,190,1,1,0,0,Unsure,Golem,Naga,16
966,3,110,3,2,539,1,40,6,6,168,2,80,6,5,0,0,Up to You,Plant,Zuum,7
966,3,110,3,2,539,1,40,6,6,166,2,100,4,5,0,0,Up to You,Monol,Plant,28
966,3,110,3,2,539,1,40,6,6,156,2,90,5,6,0,0,Up to You,Zuum,Plant,22
966,3,110,3,2,539,1,40,6,6,167,2,90,6,5,0,0,Up to You,Plant,Monol,14
966,3,110,3,2,539,1,40,6,6,187,3,110,3,4,1,0,Up to You,Monol,Zuum,9
966,3,110,3,2,986,3,110,4,3,187,3,110,3,2,1,0,Up to You,Monol,Zuum,21
966,3,110,3,2,986,3,110,4,3,184,3,120,2,2,0,0,Up to You,Zuum,Baku,30
966,3,110,3,2,986,3,110,4,3,220,3,130,3,2,0,0,Up to You,Monol,Monol,9
966,3,110,3,2,986,3,110,4,3,213,3,110,4,3,0,1,Up to You,Baku,Kato,7
966,3,110,3,2,986,3,110,4,3,233,4,130,3,2,0,0,Up to You,Baku,Baku,5
966,3,110,3,2,881,3,140,2,4,183,3,110,3,3,1,0,Up to You,Monol,Zuum,16
966,3,110,3,2,881,3,140,2,4,175,2,90,6,6,0,0,Up to You,Zuum,Kato,12
966,3,110,3,2,881,3,140,2,4,193,4,120,2,2,0,0,Up to You,Zuum,Dragon,23
966,3,110,3,2,881,3,140,2,4,223,4,150,1,1,0,0,Up to You,Dragon,Monol,18
966,3,110,3,2,881,3,140,2,4,267,5,170,1,1,0,0,Up to You,Dragon,Dragon,6
280,2,50,5,4,375,2,80,4,3,98,2,80,4,4,0,1,Unsure,Pixie,Joker,32
280,2,50,5,4,375,2,80,4,3,139,3,110,4,3,0,0,Unsure,Joker,Joker,7
280,2,50,5,4,375,2,80,4,3,72,2,50,5,4,1,0,Unsure,Cpandora,Cpandora,21
881,3,140,2,4,375,2,80,4,3,141,2,80,4,4,0,1,Fine,Pixie,Joker,9
881,3,140,2,4,375,2,80,4,3,191,4,130,3,3,0,0,Fine,Dragon,Joker,12
881,3,140,2,4,375,2,80,4,3,240,5,170,1,1,0,0,Fine,Dragon,Dragon,5
881,3,140,2,4,375,2,80,4,3,141,2,80,4,4,0,0,Fine,Pixie,Kato,9
881,3,140,2,4,375,2,80,4,3,219,4,140,3,3,0,0,Fine,Joker,Dragon,3
881,3,140,2,4,103,1,50,6,6,103,1,50,6,6,0,1,Not Good,Wracky,Metalner,9
881,3,140,2,4,103,1,50,6,6,145,4,100,4,3,0,0,Not Good,Dragon,Metalner,25
881,3,140,2,4,103,1,50,6,6,185,3,140,2,2,1,0,Not Good,Dragon,Kato,25
881,3,140,2,4,103,1,50,6,6,223,5,170,1,1,0,0,Not Good,Dragon,Dragon,10
881,3,140,2,4,103,1,50,6,6,145,3,100,3,3,0,0,Not Good,Wracky,Dragon,18
966,3,110,3,2,375,2,80,4,3,140,2,80,5,5,0,0,Up to You,Pixie,Monol,16
966,3,110,3,2,375,2,80,4,3,180,3,100,5,2,0,0,Up to You,Zuum,Joker,7
966,3,110,3,2,375,2,80,4,3,200,3,120,3,2,0,0,Up to You,Zuum,Zuum,5
966,3,110,3,2,375,2,80,4,3,190,3,130,2,2,0,0,Up to You,Monol,Pixie,20
966,3,110,3,2,375,2,80,4,3,150,2,80,4,4,0,1,Up to You,Pixie,Joker,8
966,3,110,3,2,375,2,80,4,3,210,3,130,3,2,0,0,Up to You,Monol,Monol,4
966,3,110,3,2,375,2,80,4,3,150,2,80,5,5,0,0,Up to You,Pixie,Zuum,8
986,3,110,4,3,375,2,80,4,3,201,4,140,2,2,0,0,Not Good,Baku,Joker,15
986,3,110,4,3,375,2,80,4,3,141,2,80,4,4,0,0,Not Good,Pixie,Kato,19
986,3,110,4,3,375,2,80,4,3,141,1,60,6,6,0,0,Not Good,Kato,Kato,5
986,3,110,4,3,375,2,80,4,3,201,4,130,3,2,0,0,Not Good,Baku,Baku,8
986,3,110,4,3,375,2,80,4,3,151,2,80,4,4,0,0,Not Good,Pixie,Pixie,11
564,2,80,4,5,397,2,100,4,6,111,2,80,4,4,0,0,Unsure,Pixie,Gali,33
564,2,80,4,5,397,2,100,4,6,117,2,80,4,4,1,0,Unsure,Pixie,Wracky,16
564,2,80,4,5,397,2,100,4,6,117,2,80,5,5,0,0,Unsure,Pixie,Plant,16
564,2,80,4,5,397,2,100,4,6,174,3,130,2,3,0,0,Unsure,Gali,Pixie,10
564,2,80,4,5,397,2,100,4,6,90,1,40,6,6,0,0,Unsure,Plant,Pixie,5
564,2,80,4,5,643,5,150,2,1,146,3,110,4,4,0,0,Up to You,Pixie,Golem,30
564,2,80,4,5,643,5,150,2,1,278,5,220,1,1,0,0,Up to You,Golem,Golem,5
564,2,80,4,5,643,5,150,2,1,201,5,150,2,1,0,1,Up to You,Golem,Zilla,8
564,2,80,4,5,643,5,150,2,1,193,4,150,1,1,0,0,Up to You,Golem,Pixie,16
564,2,80,4,5,643,5,150,2,1,123,2,80,4,4,1,0,Up to You,Pixie,Wracky,16
564,2,80,4,5,877,3,110,5,1,123,2,80,4,4,0,0,Up to You,Pixie,Jell,33
564,2,80,4,5,877,3,110,5,1,151,3,100,4,4,0,0,Up to You,Pixie,Hare,16
564,2,80,4,5,877,3,110,5,1,150,2,90,5,5,0,0,Up to You,Jell,Pixie,10
564,2,80,4,5,877,3,110,5,1,148,2,80,4,4,0,0,Up to You,Pixie,Pixie,6
564,2,80,4,5,203,3,130,2,5,51,1,10,6,6,0,0,Good,Wracky,Wracky,6
564,2,80,4,5,203,3,130,2,5,141,3,110,4,5,0,0,Good,Pixie,Durahan,28
